# file...... IEEE_13_house_solar_all_transformer_power_4.csv
# date...... Mon Apr 09 14:57:50 2012
# user...... sing463
# host...... (null)
# target.... transformer 25
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2010-12-25 00:14:00 PST,+148076,-150042,+154242,-149480,+112069,-150969,+148073,-150062,+154239,-149500,+112066,-150984,+2.93299,+19.5532
2010-12-25 00:15:00 PST,+168064,-144097,+169431,-144209,+138447,-143403,+168061,-144119,+169428,-144231,+138445,-143420,+3.23462,+21.5642
2010-12-25 00:16:00 PST,+187215,-139405,+200449,-135027,+141566,-142571,+187211,-139429,+200445,-135053,+141563,-142589,+3.59588,+23.9725
2010-12-25 00:17:00 PST,+198993,-136243,+234495,-123989,+173456,-132032,+198989,-136269,+234490,-124020,+173453,-132053,+3.83859,+25.5906
2010-12-25 00:18:00 PST,+191154,-139867,+227400,-126151,+171096,-132418,+191151,-139891,+227396,-126181,+171093,-132439,+3.70277,+24.6852
2010-12-25 00:19:00 PST,+181084,-142490,+189547,-137679,+152379,-137439,+181080,-142513,+189543,-137703,+152376,-137457,+3.50425,+23.3617
2010-12-25 00:20:00 PST,+168547,-146037,+154011,-146838,+135469,-142247,+168544,-146059,+154008,-146858,+135467,-142264,+3.2825,+21.8834
2010-12-25 00:21:00 PST,+155518,-149568,+137851,-151468,+100957,-152260,+155515,-149588,+137849,-151486,+100955,-152275,+3.07272,+20.4848
2010-12-25 00:22:00 PST,+155165,-149611,+143246,-149914,+100920,-152303,+155162,-149631,+143243,-149933,+100917,-152317,+3.06634,+20.4422
2010-12-25 00:23:00 PST,+150243,-150048,+164596,-143511,+112022,-149201,+150240,-150068,+164592,-143532,+112020,-149216,+2.97576,+19.8384
2010-12-25 00:24:00 PST,+146698,-148771,+163966,-143518,+120943,-146633,+146695,-148790,+163963,-143539,+120940,-146649,+2.8811,+19.2074
2010-12-25 00:25:00 PST,+159530,-145036,+157599,-145449,+137522,-141720,+159527,-145056,+157596,-145469,+137519,-141737,+3.06803,+20.4535
2010-12-25 00:26:00 PST,+170640,-141371,+135245,-152086,+132341,-143192,+170637,-141392,+135242,-152105,+132339,-143208,+3.24085,+21.6057
2010-12-25 00:27:00 PST,+180986,-138448,+149773,-148954,+150351,-137544,+180982,-138471,+149770,-148973,+150348,-137562,+3.42697,+22.8465
2010-12-25 00:28:00 PST,+172359,-140941,+156693,-146684,+144393,-139298,+172355,-140963,+156690,-146704,+144390,-139316,+3.27174,+21.8116
2010-12-25 00:29:00 PST,+167152,-142781,+157239,-146497,+164212,-133128,+167149,-142803,+157236,-146518,+164209,-133148,+3.18955,+21.2637
2010-12-25 00:30:00 PST,+202097,-131450,+157661,-146519,+148740,-138256,+202094,-131476,+157658,-146540,+148737,-138274,+3.83609,+25.5739
2010-12-25 00:31:00 PST,+225056,-124424,+194141,-135609,+151501,-137603,+225052,-124453,+194138,-135634,+151498,-137621,+4.36469,+29.0979
2010-12-25 00:32:00 PST,+257340,-115462,+240661,-120360,+169849,-132578,+257335,-115497,+240656,-120392,+169845,-132598,+5.25065,+35.0044
2010-12-25 00:33:00 PST,+241939,-120919,+264138,-112366,+162655,-134678,+241934,-120951,+264132,-112402,+162652,-134698,+4.82827,+32.1885
2010-12-25 00:34:00 PST,+197207,-134476,+249480,-116559,+156249,-136390,+197203,-134501,+249475,-116592,+156246,-136409,+3.76032,+25.0688
2010-12-25 00:35:00 PST,+170516,-143548,+207132,-129287,+139879,-141055,+170513,-143570,+207128,-129313,+139877,-141072,+3.279,+21.86
2010-12-25 00:36:00 PST,+158487,-146986,+178104,-138486,+149368,-137708,+158484,-147006,+178101,-138508,+149365,-137726,+3.08372,+20.5581
2010-12-25 00:37:00 PST,+159846,-146527,+171413,-140646,+171036,-131001,+159843,-146548,+171410,-140668,+171033,-131021,+3.10338,+20.6892
2010-12-25 00:38:00 PST,+158785,-146573,+176647,-138921,+151442,-136878,+158782,-146594,+176643,-138943,+151439,-136896,+3.08196,+20.5464
2010-12-25 00:39:00 PST,+146781,-149104,+171016,-140269,+146589,-138462,+146778,-149123,+171013,-140290,+146587,-138480,+2.88925,+19.2617
2010-12-25 00:40:00 PST,+147264,-148561,+142746,-148590,+125923,-144459,+147261,-148580,+142744,-148609,+125921,-144475,+2.88796,+19.2531
2010-12-25 00:41:00 PST,+140981,-150214,+135460,-150716,+115850,-147208,+140978,-150233,+135457,-150734,+115848,-147224,+2.80103,+18.6736
2010-12-25 00:42:00 PST,+152203,-145484,+142256,-148762,+105043,-150298,+152200,-145503,+142253,-148780,+105041,-150312,+2.92586,+19.5057
2010-12-25 00:43:00 PST,+156868,-145242,+149054,-146894,+106352,-149748,+156865,-145262,+149051,-146913,+106350,-149763,+3.01638,+20.1092
2010-12-25 00:44:00 PST,+171656,-141817,+149146,-147057,+126096,-144984,+171653,-141839,+149143,-147076,+126094,-145001,+3.27215,+21.8143
2010-12-25 00:45:00 PST,+206405,-131160,+175108,-139578,+140674,-140852,+206401,-131187,+175104,-139600,+140671,-140869,+3.9472,+26.3147
2010-12-25 00:46:00 PST,+236288,-122101,+201739,-131513,+155023,-136837,+236283,-122132,+201735,-131539,+155020,-136856,+4.66887,+31.1258
2010-12-25 00:47:00 PST,+254855,-116524,+248491,-117100,+168974,-133207,+254849,-116559,+248486,-117133,+168971,-133227,+5.1829,+34.5526
2010-12-25 00:48:00 PST,+211440,-128354,+264492,-111466,+175060,-130049,+211436,-128381,+264487,-111502,+175057,-130070,+4.03798,+26.9199
2010-12-25 00:49:00 PST,+178964,-137924,+285873,-104267,+166884,-132549,+178960,-137947,+285867,-104308,+166881,-132569,+3.36938,+22.4625
2010-12-25 00:50:00 PST,+162942,-142484,+246031,-116581,+146579,-138201,+162939,-142504,+246026,-116613,+146576,-138218,+3.09221,+20.6147
2010-12-25 00:51:00 PST,+150558,-145795,+203840,-129606,+136227,-141046,+150555,-145814,+203836,-129632,+136225,-141063,+2.89896,+19.3264
2010-12-25 00:52:00 PST,+145107,-147228,+149055,-146036,+133133,-141593,+145104,-147247,+149052,-146055,+133131,-141609,+2.82031,+18.8021
2010-12-25 00:53:00 PST,+132381,-150857,+142034,-147882,+133520,-141227,+132378,-150874,+142031,-147900,+133517,-141244,+2.65863,+17.7242
2010-12-25 00:54:00 PST,+132246,-150680,+141787,-147891,+111924,-147477,+132244,-150697,+141784,-147909,+111922,-147492,+2.65277,+17.6851
2010-12-25 00:55:00 PST,+138470,-148721,+142539,-147656,+101227,-150470,+138468,-148739,+142536,-147674,+101225,-150485,+2.72527,+18.1685
2010-12-25 00:56:00 PST,+155337,-143411,+141683,-148060,+103650,-149852,+155334,-143431,+141680,-148078,+103648,-149867,+2.94995,+19.6663
2010-12-25 00:57:00 PST,+159447,-142170,+146573,-146689,+115625,-146316,+159444,-142190,+146570,-146708,+115623,-146331,+3.01194,+20.0796
2010-12-25 00:58:00 PST,+204407,-128260,+166170,-140789,+121229,-144934,+204403,-128286,+166167,-140810,+121227,-144950,+3.84337,+25.6224
2010-12-25 00:59:00 PST,+205714,-128553,+214104,-127539,+144452,-138378,+205710,-128579,+214100,-127566,+144450,-138395,+3.88372,+25.8915
2010-12-25 01:00:00 PST,+226185,-122325,+283504,-105399,+160303,-135197,+226181,-122354,+283498,-105439,+160300,-135216,+4.36412,+29.0941
2010-12-25 01:01:00 PST,+196725,-132069,+320974,-92911,+191547,-125471,+196721,-132093,+320967,-92960.1,+191544,-125494,+3.70542,+24.7028
2010-12-25 01:02:00 PST,+206367,-128606,+315418,-94491.7,+177606,-130022,+206363,-128632,+315411,-94539.4,+177603,-130044,+3.90237,+26.0158
2010-12-25 01:03:00 PST,+220440,-124084,+272540,-109025,+178837,-129124,+220435,-124112,+272534,-109063,+178834,-129146,+4.22337,+28.1558
2010-12-25 01:04:00 PST,+224720,-122416,+246901,-117457,+162792,-133932,+224716,-122445,+246897,-117490,+162789,-133951,+4.32199,+28.8133
2010-12-25 01:05:00 PST,+228967,-122241,+216324,-125742,+161349,-132744,+228963,-122271,+216320,-125769,+161346,-132764,+4.44635,+29.6423
2010-12-25 01:06:00 PST,+232608,-120831,+209163,-127881,+165647,-131609,+232604,-120861,+209159,-127907,+165644,-131628,+4.53466,+30.231
2010-12-25 01:07:00 PST,+221640,-123803,+228441,-121951,+154762,-134687,+221635,-123831,+228437,-121981,+154760,-134705,+4.25378,+28.3585
2010-12-25 01:08:00 PST,+215284,-125474,+213617,-126137,+137887,-139551,+215280,-125501,+213613,-126165,+137885,-139568,+4.09799,+27.32
2010-12-25 01:09:00 PST,+261289,-110633,+227541,-122396,+142905,-138396,+261283,-110669,+227536,-122426,+142903,-138414,+5.31376,+35.425
2010-12-25 01:10:00 PST,+272427,-106880,+287231,-103160,+170644,-130645,+272422,-106917,+287225,-103201,+170641,-130666,+5.65223,+37.6815
2010-12-25 01:11:00 PST,+291444,-100847,+278204,-106367,+196725,-122625,+291438,-100888,+278198,-106406,+196721,-122649,+6.27724,+41.8483
2010-12-25 01:12:00 PST,+283434,-103659,+299607,-98155.3,+177732,-128505,+283428,-103699,+299600,-98199.1,+177729,-128526,+6.01128,+40.0752
2010-12-25 01:13:00 PST,+240871,-117073,+253692,-112769,+204323,-119858,+240866,-117104,+253687,-112803,+204320,-119883,+4.73383,+31.5589
2010-12-25 01:14:00 PST,+195612,-130949,+266401,-108224,+173339,-129323,+195608,-130974,+266396,-108261,+173336,-129344,+3.65717,+24.3812
2010-12-25 01:15:00 PST,+175993,-136827,+272478,-105884,+179239,-127432,+175990,-136849,+272472,-105922,+179236,-127453,+3.27989,+21.8659
2010-12-25 01:16:00 PST,+171485,-137459,+235362,-117986,+142084,-137990,+171481,-137481,+235357,-118017,+142081,-138007,+3.18794,+21.2529
2010-12-25 01:17:00 PST,+160356,-140976,+212304,-126305,+153623,-134208,+160353,-140996,+212300,-126332,+153620,-134226,+3.00883,+20.0588
2010-12-25 01:18:00 PST,+150496,-143910,+173885,-137842,+162306,-131063,+150493,-143929,+173882,-137864,+162303,-131082,+2.8617,+19.078
2010-12-25 01:19:00 PST,+160707,-140426,+178463,-136709,+149584,-135114,+160704,-140446,+178459,-136731,+149581,-135132,+3.00604,+20.0403
2010-12-25 01:20:00 PST,+178843,-134894,+195157,-131841,+157455,-132774,+178839,-134916,+195153,-131866,+157452,-132792,+3.31195,+22.0797
2010-12-25 01:21:00 PST,+211329,-124816,+220640,-124320,+141164,-138259,+211325,-124843,+220636,-124348,+141161,-138276,+3.97577,+26.5051
2010-12-25 01:22:00 PST,+259503,-109719,+258458,-112262,+137207,-139864,+259498,-109754,+258452,-112297,+137204,-139881,+5.23909,+34.9273
2010-12-25 01:23:00 PST,+277832,-104349,+252835,-114953,+166326,-131288,+277826,-104388,+252830,-114987,+166323,-131307,+5.81324,+38.7549
2010-12-25 01:24:00 PST,+247184,-114606,+265368,-109519,+208593,-119095,+247179,-114638,+265363,-109555,+208589,-119120,+4.89947,+32.6631
2010-12-25 01:25:00 PST,+261099,-111704,+313322,-94293.5,+206026,-120031,+261093,-111739,+313315,-94340.6,+206022,-120056,+5.32292,+35.4862
2010-12-25 01:26:00 PST,+299164,-99142.7,+326191,-90683.8,+198145,-122898,+299158,-99186.4,+326184,-90734.2,+198142,-122922,+6.55569,+43.7046
2010-12-25 01:27:00 PST,+296071,-99196.1,+319528,-93116.9,+146306,-138243,+296065,-99239,+319521,-93165.6,+146303,-138261,+6.43488,+42.8992
2010-12-25 01:28:00 PST,+286246,-102343,+299372,-99393.9,+175556,-129330,+286240,-102384,+299365,-99437.7,+175553,-129350,+6.09911,+40.6608
2010-12-25 01:29:00 PST,+238997,-117355,+273854,-108113,+174625,-129017,+238993,-117386,+273848,-108151,+174622,-129038,+4.67886,+31.1924
2010-12-25 01:30:00 PST,+216873,-124838,+296802,-102588,+192678,-124577,+216869,-124865,+296795,-102632,+192675,-124600,+4.13282,+27.5521
2010-12-25 01:31:00 PST,+213909,-125597,+269349,-111293,+204738,-119142,+213905,-125624,+269343,-111330,+204734,-119167,+4.06108,+27.0739
2010-12-25 01:32:00 PST,+216514,-124486,+256707,-115324,+197586,-121560,+216510,-124513,+256702,-115359,+197583,-121583,+4.11676,+27.445
2010-12-25 01:33:00 PST,+240681,-117092,+245573,-118911,+209650,-117796,+240676,-117123,+245568,-118943,+209646,-117822,+4.72809,+31.5206
2010-12-25 01:34:00 PST,+205943,-127704,+222124,-126080,+199144,-120702,+205939,-127730,+222120,-126108,+199141,-120726,+3.87559,+25.8373
2010-12-25 01:35:00 PST,+244676,-114468,+255492,-114918,+192577,-123373,+244671,-114500,+255487,-114952,+192573,-123396,+4.81598,+32.1065
2010-12-25 01:36:00 PST,+230591,-118806,+263846,-111824,+168697,-130834,+230586,-118836,+263841,-111860,+168694,-130854,+4.44094,+29.6062
2010-12-25 01:37:00 PST,+227498,-119803,+286135,-105090,+175123,-129098,+227493,-119832,+286129,-105131,+175120,-129118,+4.36312,+29.0874
2010-12-25 01:38:00 PST,+229582,-118747,+267995,-109361,+184678,-125965,+229577,-118776,+267990,-109397,+184675,-125987,+4.40937,+29.3958
2010-12-25 01:39:00 PST,+234170,-118301,+258049,-113159,+202098,-120265,+234165,-118331,+258044,-113194,+202094,-120290,+4.54282,+30.2855
2010-12-25 01:40:00 PST,+250846,-113682,+240579,-117788,+216612,-117003,+250841,-113715,+240574,-117820,+216608,-117030,+5.00593,+33.3728
2010-12-25 01:41:00 PST,+269148,-107945,+265875,-110226,+185987,-126846,+269143,-107982,+265870,-110262,+185983,-126869,+5.55013,+37.0009
2010-12-25 01:42:00 PST,+262402,-109584,+245412,-116830,+134997,-141856,+262397,-109619,+245408,-116862,+134995,-141873,+5.33698,+35.5799
2010-12-25 01:43:00 PST,+222567,-122882,+267705,-109543,+157180,-135597,+222563,-122911,+267699,-109580,+157177,-135616,+4.26599,+28.44
2010-12-25 01:44:00 PST,+220969,-122858,+291875,-101305,+180310,-128496,+220964,-122886,+291868,-101347,+180306,-128517,+4.21879,+28.1253
2010-12-25 01:45:00 PST,+261590,-109943,+276249,-106840,+208378,-118223,+261585,-109979,+276244,-106879,+208374,-118248,+5.31412,+35.4275
2010-12-25 01:46:00 PST,+282698,-103011,+290352,-102001,+207806,-118602,+282692,-103051,+290346,-102042,+207802,-118627,+5.97493,+39.8328
2010-12-25 01:47:00 PST,+284278,-103541,+269013,-110678,+237128,-110038,+284272,-103581,+269007,-110715,+237123,-110068,+6.04128,+40.2752
2010-12-25 01:48:00 PST,+271051,-107770,+285285,-106260,+222911,-114730,+271045,-107807,+285279,-106300,+222907,-114758,+5.61547,+37.4365
2010-12-25 01:49:00 PST,+249452,-114597,+288875,-103425,+178618,-126990,+249447,-114630,+288869,-103466,+178615,-127011,+4.97367,+33.1578
2010-12-25 01:50:00 PST,+244279,-115853,+288574,-102841,+195784,-121899,+244275,-115885,+288567,-102883,+195780,-121923,+4.82422,+32.1615
2010-12-25 01:51:00 PST,+249297,-115309,+295153,-101311,+192405,-124188,+249292,-115342,+295146,-101354,+192402,-124211,+4.97938,+33.1958
2010-12-25 01:52:00 PST,+286799,-106095,+264515,-112346,+185423,-126003,+286793,-106136,+264510,-112382,+185420,-126026,+6.17166,+41.1444
2010-12-25 01:53:00 PST,+278096,-109082,+267309,-110746,+177313,-128452,+278090,-109121,+267304,-110783,+177310,-128473,+5.88959,+39.2639
2010-12-25 01:54:00 PST,+277360,-111944,+262499,-111518,+171196,-130208,+277354,-111983,+262494,-111554,+171193,-130229,+5.90434,+39.3623
2010-12-25 01:55:00 PST,+266790,-116867,+295058,-100229,+161581,-133515,+266785,-116905,+295052,-100272,+161578,-133535,+5.59911,+37.3274
2010-12-25 01:56:00 PST,+234150,-126189,+276975,-106113,+180398,-127281,+234145,-126220,+276969,-106152,+180395,-127302,+4.66949,+31.1299
2010-12-25 01:57:00 PST,+263786,-116713,+262946,-111362,+234018,-110642,+263780,-116750,+262941,-111397,+234013,-110671,+5.49153,+36.6102
2010-12-25 01:58:00 PST,+251994,-120522,+273779,-109640,+244593,-108124,+251989,-120557,+273773,-109678,+244588,-108155,+5.14975,+34.3317
2010-12-25 01:59:00 PST,+268987,-115596,+286536,-105740,+282719,-96305.7,+268981,-115634,+286530,-105781,+282713,-96344.9,+5.65729,+37.7153
2010-12-25 02:00:00 PST,+311433,-103027,+278375,-108843,+218166,-118268,+311426,-103074,+278369,-108882,+218162,-118295,+7.10193,+47.3462
2010-12-25 02:01:00 PST,+312274,-102849,+273254,-109897,+227469,-116462,+312267,-102897,+273248,-109936,+227464,-116491,+7.13416,+47.5611
2010-12-25 02:02:00 PST,+310550,-100996,+290612,-105813,+215855,-121712,+310543,-101043,+290606,-105855,+215851,-121739,+7.03833,+46.9222
2010-12-25 02:03:00 PST,+346912,-89560.5,+308492,-100572,+212985,-122867,+346904,-89617,+308485,-100618,+212981,-122894,+8.47237,+56.4825
2010-12-25 02:04:00 PST,+337511,-91477.5,+315814,-99454.8,+218253,-120974,+337503,-91531.3,+315806,-99503,+218249,-121001,+8.07061,+53.8041
2010-12-25 02:05:00 PST,+372218,-81520.7,+311593,-101519,+227722,-118102,+372208,-81584.6,+311586,-101566,+227717,-118131,+9.58264,+63.8843
2010-12-25 02:06:00 PST,+375286,-84344.1,+318014,-100856,+253311,-109621,+375276,-84409.2,+318007,-100905,+253306,-109654,+9.76492,+65.0995
2010-12-25 02:07:00 PST,+349518,-94448.2,+317013,-100305,+213944,-123039,+349510,-94505.9,+317006,-100354,+213940,-123065,+8.65151,+57.6767
2010-12-25 02:08:00 PST,+308728,-108699,+331730,-96084.4,+234384,-116678,+308721,-108746,+331722,-96136.9,+234380,-116708,+7.0705,+47.1366
2010-12-25 02:09:00 PST,+259123,-125370,+339024,-93102.8,+232917,-119330,+259118,-125406,+339016,-93157.2,+232912,-119360,+5.46892,+36.4595
2010-12-25 02:10:00 PST,+272905,-121348,+344112,-89605.6,+239760,-118720,+272899,-121387,+344104,-89661.2,+239755,-118751,+5.88737,+39.2491
2010-12-25 02:11:00 PST,+299522,-110507,+306434,-102516,+208612,-129414,+299516,-110551,+306427,-102562,+208609,-129440,+6.72707,+44.8472
2010-12-25 02:12:00 PST,+309906,-104864,+288514,-107934,+223406,-121499,+309899,-104911,+288508,-107976,+223401,-121527,+7.06451,+47.0967
2010-12-25 02:13:00 PST,+309772,-103100,+280256,-113091,+206755,-125223,+309765,-103147,+280250,-113131,+206751,-125249,+7.03482,+46.8988
2010-12-25 02:14:00 PST,+296366,-109960,+270034,-113888,+233016,-116603,+296359,-110004,+270028,-113926,+233012,-116633,+6.59497,+43.9665
2010-12-25 02:15:00 PST,+295267,-111976,+296185,-105692,+263153,-108278,+295260,-112020,+296179,-105735,+263147,-108314,+6.58159,+43.8773
2010-12-25 02:16:00 PST,+288796,-112381,+288204,-109749,+248906,-112886,+288790,-112423,+288198,-109791,+248901,-112919,+6.33816,+42.2544
2010-12-25 02:17:00 PST,+323090,-100932,+275383,-111252,+238737,-117791,+323082,-100983,+275377,-111290,+238733,-117822,+7.5619,+50.4127
2010-12-25 02:18:00 PST,+349104,-91813.4,+257789,-117678,+255096,-114538,+349096,-91870.8,+257784,-117713,+255091,-114573,+8.60003,+57.3336
2010-12-25 02:19:00 PST,+320831,-103307,+291737,-107836,+258871,-112088,+320824,-103357,+291730,-107878,+258865,-112123,+7.49795,+49.9863
2010-12-25 02:20:00 PST,+308871,-107917,+357591,-87538.5,+263647,-111422,+308864,-107964,+357582,-87598.1,+263642,-111458,+7.06514,+47.1009
2010-12-25 02:21:00 PST,+290311,-113847,+352190,-89908.3,+263151,-109444,+290304,-113890,+352182,-89966.4,+263146,-109479,+6.41794,+42.7863
2010-12-25 02:22:00 PST,+311493,-106713,+347070,-93240.8,+261122,-110196,+311486,-106761,+347061,-93297.6,+261117,-110231,+7.15542,+47.7028
2010-12-25 02:23:00 PST,+321612,-103888,+326784,-100734,+246484,-114159,+321604,-103938,+326776,-100785,+246479,-114192,+7.53897,+50.2598
2010-12-25 02:24:00 PST,+323726,-100088,+290258,-111950,+222887,-121799,+323719,-100139,+290251,-111993,+222883,-121827,+7.57789,+50.5192
2010-12-25 02:25:00 PST,+334985,-96677.9,+322100,-101046,+209658,-126048,+334977,-96731.4,+322093,-101096,+209654,-126074,+8.02307,+53.4871
2010-12-25 02:26:00 PST,+351867,-93743.2,+339506,-93815.9,+214695,-125726,+351858,-93801.5,+339498,-93870.5,+214691,-125754,+8.75148,+58.3432
2010-12-25 02:27:00 PST,+359418,-89254.9,+358657,-87643.1,+223487,-121643,+359409,-89315.2,+358648,-87703.1,+223482,-121671,+9.05177,+60.3451
2010-12-25 02:28:00 PST,+377219,-83059.1,+361553,-87371.4,+229474,-119590,+377209,-83124.7,+361544,-87432.2,+229470,-119620,+9.84672,+65.6448
2010-12-25 02:29:00 PST,+345627,-90959.7,+336325,-97126.7,+249681,-112027,+345618,-91015.9,+336317,-97180.7,+249676,-112060,+8.43027,+56.2018
2010-12-25 02:30:00 PST,+293856,-106870,+314940,-104030,+255081,-109706,+293850,-106913,+314932,-104079,+255076,-109740,+6.45301,+43.0201
2010-12-25 02:31:00 PST,+275900,-115066,+334835,-99178.3,+254835,-107204,+275894,-115105,+334827,-99231.9,+254830,-107237,+5.89781,+39.3188
2010-12-25 02:32:00 PST,+268830,-117183,+311480,-107622,+233673,-113797,+268824,-117221,+311473,-107670,+233669,-113826,+5.67608,+37.8405
2010-12-25 02:33:00 PST,+287031,-112658,+322477,-104184,+247002,-110869,+287024,-112700,+322470,-104234,+246997,-110902,+6.27517,+41.8345
2010-12-25 02:34:00 PST,+293318,-112691,+312452,-109788,+256234,-106658,+293312,-112735,+312445,-109837,+256229,-106692,+6.51651,+43.4434
2010-12-25 02:35:00 PST,+292813,-112771,+337264,-102946,+241317,-112907,+292806,-112815,+337256,-103001,+241312,-112938,+6.49815,+43.321
2010-12-25 02:36:00 PST,+304568,-109304,+365587,-90431.9,+208540,-123899,+304561,-109350,+365577,-90494.3,+208536,-123925,+6.9108,+46.072
2010-12-25 02:37:00 PST,+299398,-111693,+335685,-100594,+171560,-135831,+299391,-111738,+335677,-100648,+171557,-135853,+6.73954,+44.9302
2010-12-25 02:38:00 PST,+344988,-98478.8,+346412,-98249.2,+211528,-125162,+344979,-98535.5,+346403,-98306.2,+211524,-125189,+8.49517,+56.6345
2010-12-25 02:39:00 PST,+390426,-84181.2,+372977,-89836.1,+219904,-123930,+390415,-84251.4,+372968,-89900.9,+219900,-123958,+10.5282,+70.1883
2010-12-25 02:40:00 PST,+426480,-71414.1,+379983,-90601,+259563,-113140,+426468,-71496.4,+379973,-90668.1,+259557,-113175,+12.341,+82.2736
2010-12-25 02:41:00 PST,+436061,-70031.5,+382079,-91611.1,+262039,-109685,+436048,-70117.3,+382069,-91679,+262033,-109720,+12.8735,+85.8236
2010-12-25 02:42:00 PST,+397727,-85029.4,+379104,-92121.4,+282306,-102467,+397716,-85102.2,+379094,-92188.4,+282300,-102507,+10.9175,+72.7834
2010-12-25 02:43:00 PST,+363998,-99183.5,+367324,-93724.6,+261277,-108564,+363989,-99246.1,+367314,-93787.9,+261272,-108599,+9.39392,+62.6261
2010-12-25 02:44:00 PST,+363040,-99621,+360156,-96048.7,+264102,-111469,+363030,-99683.3,+360147,-96109.8,+264097,-111505,+9.35367,+62.3578
2010-12-25 02:45:00 PST,+384840,-92715.7,+373770,-96191.1,+269819,-112809,+384830,-92784.6,+373760,-96256.6,+269814,-112846,+10.3421,+68.9472
2010-12-25 02:46:00 PST,+422067,-80705.4,+393727,-90295.7,+259168,-117285,+422055,-80786.7,+393717,-90367.5,+259162,-117320,+12.1872,+81.2478
2010-12-25 02:47:00 PST,+382180,-92570.4,+409194,-86365.3,+250736,-120977,+382170,-92638.4,+409182,-86442.3,+250730,-121012,+10.2056,+68.0376
2010-12-25 02:48:00 PST,+363848,-99033.5,+408898,-84604.7,+257497,-119911,+363839,-99096,+408886,-84681.4,+257491,-119947,+9.38475,+62.565
2010-12-25 02:49:00 PST,+362600,-100928,+392074,-89460.8,+288971,-109386,+362591,-100990,+392064,-89532,+288965,-109428,+9.34989,+62.3326
2010-12-25 02:50:00 PST,+359457,-106192,+386406,-91098.3,+338317,-92349.4,+359447,-106254,+386395,-91167.6,+338309,-92403.5,+9.27207,+61.8138
2010-12-25 02:51:00 PST,+425108,-86059.6,+384813,-90440,+312796,-101609,+425096,-86142.4,+384803,-90508.8,+312789,-101657,+12.4161,+82.7742
2010-12-25 02:52:00 PST,+439383,-81656.4,+430925,-78115.4,+312618,-101779,+439370,-81744.3,+430912,-78199.8,+312610,-101826,+13.1819,+87.8791
2010-12-25 02:53:00 PST,+445415,-80191.2,+405465,-87279.5,+260603,-114897,+445401,-80281.3,+405453,-87355.2,+260598,-114933,+13.5184,+90.123
2010-12-25 02:54:00 PST,+472401,-73704.5,+380368,-95478.6,+274236,-112846,+472386,-73805,+380358,-95546.3,+274230,-112885,+15.0873,+100.582
