# file...... substation_data.csv
# date...... Thu Jun 23 14:49:41 2016
# user...... hard312
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_voltage_A, measured_current_A, measured_power_A
2009-08-08 05:00:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13864d
2009-08-08 05:01:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:02:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:03:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:04:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:05:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:06:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:07:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:08:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:09:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:10:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:11:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:12:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:13:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:14:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:15:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:16:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:17:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:18:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:19:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:20:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:21:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:22:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:23:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:24:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:25:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:26:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:27:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:28:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:29:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:30:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:31:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:32:00 PDT,+7215.99-0.000205668d,+1.95661-0.381784j,+14385.2+11.0409d
2009-08-08 05:33:00 PDT,+7215.99-0.000205709d,+1.95701-0.381885j,+14388.1+11.0416d
2009-08-08 05:34:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:35:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:36:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:37:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:38:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:39:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:40:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:41:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:42:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:43:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:44:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:45:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:46:00 PDT,+7215.97-0.000514836d,+4.92728-1.15188j,+36513.8+13.1576d
2009-08-08 05:47:00 PDT,+7215.97-0.000515042d,+4.92926-1.15241j,+36528.6+13.1582d
2009-08-08 05:48:00 PDT,+7215.99-0.000222312d,+2.11665-0.423938j,+15577+11.3256d
2009-08-08 05:49:00 PDT,+7215.99-0.00022236d,+2.11711-0.424056j,+15580.5+11.3262d
2009-08-08 05:50:00 PDT,+7215.99-0.000222408d,+2.11756-0.424175j,+15583.9+11.3269d
2009-08-08 05:51:00 PDT,+7215.99-0.000222456d,+2.11802-0.424293j,+15587.3+11.3276d
2009-08-08 05:52:00 PDT,+7215.99-0.000222504d,+2.11848-0.424412j,+15590.7+11.3283d
2009-08-08 05:53:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:54:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:55:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:56:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:57:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:58:00 PDT,+7215.99-0.000206724d,+1.96676-0.384382j,+14460.6+11.0582d
2009-08-08 05:59:00 PDT,+7215.99-0.000206765d,+1.96714-0.38448j,+14463.5+11.0589d
2009-08-08 06:00:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:01:00 PDT,+7215.99-0.000230356d,+2.17867-0.342216j,+15914+8.9266d
2009-08-08 06:02:00 PDT,+7215.99-0.000230376d,+2.17886-0.342265j,+15915.5+8.92709d
2009-08-08 06:03:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:04:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:05:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:06:00 PDT,+7215.99-0.000263372d,+2.496-0.425038j,+18270.4+9.66381d
2009-08-08 06:07:00 PDT,+7215.97-0.000575151d,+5.49236-1.20573j,+40576.5+12.3811d
2009-08-08 06:08:00 PDT,+7215.96-0.000744044d,+7.1153-1.62716j,+52669.2+12.8804d
2009-08-08 06:09:00 PDT,+7215.98-0.000432317d,+4.11906-0.844109j,+30340.7+11.5807d
2009-08-08 06:10:00 PDT,+7215.98-0.000355998d,+3.38629-0.657627j,+24891.9+10.9899d
2009-08-08 06:11:00 PDT,+7215.98-0.000356068d,+3.38696-0.657803j,+24896.9+10.9906d
2009-08-08 06:12:00 PDT,+7215.98-0.000407679d,+3.8825-0.783911j,+28581.4+11.4147d
2009-08-08 06:13:00 PDT,+7215.99-0.000230597d,+2.18099-0.342806j,+15931.2+8.93239d
2009-08-08 06:14:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:15:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:16:00 PDT,+7215.99-0.00025563d,+2.42142-0.404504j,+17715+9.48359d
2009-08-08 06:17:00 PDT,+7215.99-0.00025566d,+2.42171-0.40458j,+17717.2+9.48419d
2009-08-08 06:18:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:19:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:20:00 PDT,+7215.99-0.000242668d,+2.29688-0.372298j,+16790.6+9.20668d
2009-08-08 06:21:00 PDT,+7215.99-0.000294423d,+2.79373-0.498233j,+20477.6+10.1115d
2009-08-08 06:22:00 PDT,+7215.99-0.000294467d,+2.79416-0.498343j,+20480.8+10.1122d
2009-08-08 06:23:00 PDT,+7215.99-0.000242743d,+2.2976-0.372482j,+16795.9+9.2083d
2009-08-08 06:24:00 PDT,+7215.98-0.000492937d,+4.70245-1.00125j,+34693.4+12.0195d
2009-08-08 06:25:00 PDT,+7215.97-0.000662987d,+6.33586-1.42131j,+46855.6+12.643d
2009-08-08 06:26:00 PDT,+7215.98-0.000349062d,+3.31881-0.634828j,+24382.7+10.8285d
2009-08-08 06:27:00 PDT,+7215.99-0.000272191d,+2.58073-0.446981j,+18899.7+9.82586d
2009-08-08 06:28:00 PDT,+7215.99-0.000272226d,+2.58107-0.44707j,+18902.3+9.8265d
2009-08-08 06:29:00 PDT,+7215.99-0.000324146d,+3.07954-0.573683j,+22604.2+10.5523d
2009-08-08 06:30:00 PDT,+7215.99-0.000230935d,+2.18423-0.343632j,+15955.3+8.94048d
2009-08-08 06:31:00 PDT,+7215.99-0.000264204d,+2.50399-0.427106j,+18329.7+9.67953d
2009-08-08 06:32:00 PDT,+7215.98-0.000341326d,+3.24448-0.61557j,+23829.8+10.7426d
2009-08-08 06:33:00 PDT,+7215.98-0.000341389d,+3.24509-0.615726j,+23834.3+10.7433d
2009-08-08 06:34:00 PDT,+7215.99-0.000264303d,+2.50494-0.427352j,+18336.8+9.68139d
2009-08-08 06:35:00 PDT,+7215.99-0.000264336d,+2.50526-0.427434j,+18339.1+9.68201d
2009-08-08 06:36:00 PDT,+7215.99-0.000316391d,+3.00502-0.554355j,+22050.1+10.4519d
2009-08-08 06:37:00 PDT,+7215.99-0.000316443d,+3.00552-0.554484j,+22053.8+10.4526d
2009-08-08 06:38:00 PDT,+7215.99-0.000243114d,+2.30117-0.373391j,+16822.4+9.21634d
2009-08-08 06:39:00 PDT,+7215.99-0.000243138d,+2.3014-0.373451j,+16824.1+9.21688d
2009-08-08 06:40:00 PDT,+7215.97-0.000636372d,+6.07966-1.35191j,+44942.2+12.536d
2009-08-08 06:41:00 PDT,+7215.96-0.000730168d,+6.98093-1.58568j,+51657.3+12.7966d
2009-08-08 06:42:00 PDT,+7215.99-0.000272725d,+2.58586-0.448311j,+18937.9+9.83536d
2009-08-08 06:43:00 PDT,+7215.99-0.000324919d,+3.08696-0.575599j,+22659.4+10.5618d
2009-08-08 06:44:00 PDT,+7215.99-0.000324974d,+3.08749-0.575735j,+22663.3+10.5625d
2009-08-08 06:45:00 PDT,+7215.99-0.000325029d,+3.08802-0.575871j,+22667.3+10.5632d
2009-08-08 06:46:00 PDT,+7215.99-0.000272866d,+2.58722-0.448661j,+18948+9.83781d
2009-08-08 06:47:00 PDT,+7215.99-0.000256566d,+2.43041-0.406813j,+17781.8+9.50206d
2009-08-08 06:48:00 PDT,+7215.99-0.000256596d,+2.4307-0.406886j,+17783.9+9.50265d
2009-08-08 06:49:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:50:00 PDT,+7215.99-0.000231327d,+2.188-0.34459j,+15983.2+8.94984d
2009-08-08 06:51:00 PDT,+7215.99-0.000231347d,+2.18818-0.344638j,+15984.5+8.9503d
2009-08-08 06:52:00 PDT,+7215.99-0.000231366d,+2.18837-0.344685j,+15985.9+8.95077d
2009-08-08 06:53:00 PDT,+7215.96-0.000724522d,+6.92667-1.57154j,+51252.9+12.7823d
2009-08-08 06:54:00 PDT,+7215.96-0.00072473d,+6.92867-1.57207j,+51267.8+12.7829d
2009-08-08 06:55:00 PDT,+7215.99-0.000329491d,+3.13077-0.586144j,+22984.1+10.6039d
2009-08-08 06:56:00 PDT,+7215.98-0.000423677d,+4.03607-0.822775j,+29723.2+11.5218d
2009-08-08 06:57:00 PDT,+7215.98-0.000476196d,+4.54033-0.95112j,+33474+11.8309d
2009-08-08 06:58:00 PDT,+7215.98-0.000411731d,+3.92145-0.794127j,+28871.5+11.4477d
2009-08-08 06:59:00 PDT,+7215.98-0.000411817d,+3.92228-0.794345j,+28877.7+11.4484d
2009-08-08 07:00:00 PDT,+7215.98-0.000543111d,+5.1519-0.908544j,+37749.7+10.0008d
2009-08-08 07:01:00 PDT,+7215.98-0.000543236d,+5.1531-0.908861j,+37758.6+10.0019d
2009-08-08 07:02:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:03:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:04:00 PDT,+7215.99-0.00033742d,+3.17506-0.393267j,+23086.3+7.06042d
2009-08-08 07:05:00 PDT,+7215.98-0.000415555d,+3.9254-0.58503j,+28638.5+8.47638d
2009-08-08 07:06:00 PDT,+7215.97-0.000682221d,+6.48897-1.25783j,+47695.8+10.9696d
2009-08-08 07:07:00 PDT,+7215.97-0.000604228d,+5.74-1.06643j,+42128.5+10.5243d
2009-08-08 07:08:00 PDT,+7215.99-0.0003497d,+3.29298-0.423339j,+23957.6+7.32531d
2009-08-08 07:09:00 PDT,+7215.99-0.000349731d,+3.29328-0.423416j,+23959.8+7.32596d
2009-08-08 07:10:00 PDT,+7215.98-0.000402503d,+3.79997-0.55236j,+27708.7+8.27013d
2009-08-08 07:11:00 PDT,+7215.98-0.000575694d,+5.46369-0.981119j,+40056.5+10.1796d
2009-08-08 07:12:00 PDT,+7215.98-0.000523047d,+4.95816-0.852199j,+36302.6+9.75208d
2009-08-08 07:13:00 PDT,+7215.99-0.000379727d,+3.58187-0.500655j,+26098+7.95657d
2009-08-08 07:14:00 PDT,+7215.98-0.000466398d,+4.41524-0.7204j,+32281.6+9.26637d
2009-08-08 07:15:00 PDT,+7215.98-0.000466484d,+4.41607-0.720618j,+32287.7+9.26744d
2009-08-08 07:16:00 PDT,+7215.97-0.000597975d,+5.67879-1.04333j,+41663.9+10.4099d
2009-08-08 07:17:00 PDT,+7215.96-0.000824d,+7.85135-1.6116j,+57836.3+11.5988d
2009-08-08 07:18:00 PDT,+7215.96-0.000824257d,+7.85382-1.61226j,+57854.7+11.5999d
2009-08-08 07:19:00 PDT,+7215.99-0.000371722d,+3.50493-0.480567j,+25528.2+7.80686d
2009-08-08 07:20:00 PDT,+7215.99-0.000371763d,+3.50532-0.480669j,+25531.1+7.80764d
2009-08-08 07:21:00 PDT,+7215.98-0.000437077d,+4.13245-0.640334j,+30175.5+8.80765d
2009-08-08 07:22:00 PDT,+7215.98-0.000568923d,+5.39861-0.964065j,+39572.5+10.1244d
2009-08-08 07:23:00 PDT,+7215.98-0.000482004d,+4.56349-0.747929j,+33369.4+9.30721d
2009-08-08 07:24:00 PDT,+7215.98-0.000403278d,+3.8074-0.554263j,+27763.8+8.28225d
2009-08-08 07:25:00 PDT,+7215.98-0.000445654d,+4.21489-0.661854j,+30787.3+8.9237d
2009-08-08 07:26:00 PDT,+7215.98-0.000445729d,+4.21561-0.66204j,+30792.6+8.92467d
2009-08-08 07:27:00 PDT,+7215.98-0.000459284d,+4.34588-0.695964j,+31759.4+9.09783d
2009-08-08 07:28:00 PDT,+7215.96-0.000835107d,+7.95816-1.63987j,+58632.3+11.6426d
2009-08-08 07:29:00 PDT,+7215.97-0.000756352d,+7.20187-1.44658j,+53006.4+11.3566d
2009-08-08 07:30:00 PDT,+7215.98-0.000433704d,+4.10018-0.632888j,+29937.2+8.77426d
2009-08-08 07:31:00 PDT,+7215.99-0.000380522d,+3.58952-0.502652j,+26154.6+7.97111d
2009-08-08 07:32:00 PDT,+7215.99-0.000363951d,+3.42993-0.458975j,+24970.9+7.62137d
2009-08-08 07:33:00 PDT,+7215.99-0.000363988d,+3.43029-0.459066j,+24973.6+7.62209d
2009-08-08 07:34:00 PDT,+7215.98-0.00050485d,+4.78334-0.807049j,+35004.3+9.57628d
2009-08-08 07:35:00 PDT,+7215.98-0.000491417d,+4.65424-0.773424j,+34045.5+9.43449d
2009-08-08 07:36:00 PDT,+7215.98-0.000491511d,+4.65515-0.773658j,+34052.2+9.43549d
2009-08-08 07:37:00 PDT,+7215.98-0.000438211d,+4.14334-0.643154j,+30256.4+8.82293d
2009-08-08 07:38:00 PDT,+7215.98-0.000517618d,+4.90597-0.838513j,+35914.7+9.69858d
2009-08-08 07:39:00 PDT,+7215.96-0.000937905d,+8.94669-1.90119j,+66000.5+11.9961d
2009-08-08 07:40:00 PDT,+7215.96-0.000912239d,+8.7003-1.83873j,+64167.7+11.9324d
2009-08-08 07:41:00 PDT,+7215.98-0.000522163d,+4.95079-0.857488j,+36256.7+9.82575d
2009-08-08 07:42:00 PDT,+7215.98-0.00052227d,+4.95182-0.85776j,+36264.4+9.8268d
2009-08-08 07:43:00 PDT,+7215.98-0.000548372d,+5.20248-0.921876j,+38125.8+10.0479d
2009-08-08 07:44:00 PDT,+7215.98-0.000460652d,+4.35902-0.699376j,+31856.9+9.11459d
2009-08-08 07:45:00 PDT,+7215.99-0.00038113d,+3.59536-0.50418j,+26197.9+7.9822d
2009-08-08 07:46:00 PDT,+7215.99-0.000338442d,+3.18488-0.395777j,+23158.8+7.08334d
2009-08-08 07:47:00 PDT,+7215.99-0.000338466d,+3.18511-0.395835j,+23160.5+7.08387d
2009-08-08 07:48:00 PDT,+7215.98-0.000484282d,+4.58537-0.753555j,+33531.8+9.33203d
2009-08-08 07:49:00 PDT,+7215.97-0.000756469d,+7.20208-1.44077j,+52999.7+11.3119d
2009-08-08 07:50:00 PDT,+7215.97-0.000676908d,+6.43798-1.24504j,+47317+10.9446d
2009-08-08 07:51:00 PDT,+7215.99-0.000351006d,+3.30552-0.426552j,+24050.4+7.35259d
2009-08-08 07:52:00 PDT,+7215.98-0.000404793d,+3.82196-0.557987j,+27871.5+8.30582d
2009-08-08 07:53:00 PDT,+7215.98-0.000581371d,+5.51824-0.995228j,+40461.9+10.223d
2009-08-08 07:54:00 PDT,+7215.97-0.000669734d,+6.36793-1.21965j,+46786+10.8419d
2009-08-08 07:55:00 PDT,+7215.98-0.000469834d,+4.44829-0.729195j,+32527.2+9.30906d
2009-08-08 07:56:00 PDT,+7215.98-0.000469916d,+4.44908-0.729405j,+32533+9.31007d
2009-08-08 07:57:00 PDT,+7215.98-0.000469998d,+4.44986-0.729614j,+32538.9+9.31108d
2009-08-08 07:58:00 PDT,+7215.97-0.000604041d,+5.7371-1.05864j,+42097.7+10.4543d
2009-08-08 07:59:00 PDT,+7215.96-0.000931336d,+8.88388-1.88694j,+65535.8+11.9905d
2009-08-08 08:00:00 PDT,+7215.95-0.00107284d,+10.2036-1.97271j,+74991.9+10.9412d
2009-08-08 08:01:00 PDT,+7215.98-0.000635103d,+5.99366-0.856646j,+43689.6+8.1333d
2009-08-08 08:02:00 PDT,+7215.98-0.0005812d,+5.47597-0.723941j,+39858.3+7.53044d
2009-08-08 08:03:00 PDT,+7215.97-0.000661462d,+6.24697-0.922533j,+45566.8+8.39988d
2009-08-08 08:04:00 PDT,+7215.97-0.000715552d,+6.76647-1.05571j,+49417.3+8.86712d
2009-08-08 08:05:00 PDT,+7215.98-0.000626992d,+5.91522-0.833058j,+43105.3+8.01579d
2009-08-08 08:06:00 PDT,+7215.98-0.000546769d,+5.14459-0.634562j,+37404.6+7.03112d
2009-08-08 08:07:00 PDT,+7215.98-0.000643952d,+6.07875-0.879112j,+44320.4+8.22844d
2009-08-08 08:08:00 PDT,+7215.96-0.000998528d,+9.48794-1.7772j,+69655.3+10.6082d
2009-08-08 08:09:00 PDT,+7215.96-0.000932086d,+8.8498-1.61352j,+64912.6+10.3319d
2009-08-08 08:10:00 PDT,+7215.97-0.000657914d,+6.21297-0.914372j,+45315.6+8.37154d
2009-08-08 08:11:00 PDT,+7215.98-0.000577554d,+5.4411-0.715992j,+39601.4+7.49587d
2009-08-08 08:12:00 PDT,+7215.98-0.000577604d,+5.44159-0.716119j,+39604.9+7.49653d
2009-08-08 08:13:00 PDT,+7215.97-0.000658147d,+6.21522-0.914958j,+45332.2+8.37385d
2009-08-08 08:14:00 PDT,+7215.97-0.000692903d,+6.55039-1.00962j,+47825.6+8.76143d
2009-08-08 08:15:00 PDT,+7215.97-0.000759765d,+7.19256-1.17436j,+52588.6+9.27236d
2009-08-08 08:16:00 PDT,+7215.98-0.000636162d,+6.00384-0.859295j,+43765+8.14446d
2009-08-08 08:17:00 PDT,+7215.96-0.000965467d,+9.17032-1.69514j,+67293.7+10.472d
2009-08-08 08:18:00 PDT,+7215.96-0.000965649d,+9.17206-1.6956j,+67306.7+10.4728d
2009-08-08 08:19:00 PDT,+7215.97-0.000717021d,+6.78058-1.05938j,+49522+8.87925d
2009-08-08 08:20:00 PDT,+7215.97-0.000662821d,+6.26003-0.925939j,+45663.7+8.41312d
2009-08-08 08:21:00 PDT,+7215.98-0.000582197d,+5.48555-0.726442j,+39929.2+7.54311d
2009-08-08 08:22:00 PDT,+7215.97-0.000679817d,+6.42458-0.976583j,+46892.1+8.64253d
2009-08-08 08:23:00 PDT,+7215.97-0.000667287d,+6.30434-0.946387j,+46001.7+8.53664d
2009-08-08 08:24:00 PDT,+7215.97-0.000748159d,+7.08114-1.14606j,+51762.2+9.19265d
2009-08-08 08:25:00 PDT,+7215.97-0.000748266d,+7.08217-1.14633j,+51769.8+9.19348d
2009-08-08 08:26:00 PDT,+7215.96-0.000854153d,+8.10129-1.42145j,+59351.7+9.95095d
2009-08-08 08:27:00 PDT,+7215.96-0.000854296d,+8.10267-1.42182j,+59361.9+9.95184d
2009-08-08 08:28:00 PDT,+7215.98-0.000523967d,+4.92644-0.584075j,+35798.1+6.76086d
2009-08-08 08:29:00 PDT,+7215.97-0.000726468d,+6.87142-1.08335j,+50196.4+8.95879d
2009-08-08 08:30:00 PDT,+7215.97-0.000726567d,+6.87237-1.0836j,+50203.5+8.95959d
2009-08-08 08:31:00 PDT,+7215.98-0.000547774d,+5.15425-0.637047j,+37475.9+7.04528d
2009-08-08 08:32:00 PDT,+7215.98-0.000547814d,+5.15463-0.637145j,+37478.8+7.04583d
2009-08-08 08:33:00 PDT,+7215.98-0.000493321d,+4.63131-0.503253j,+33616.2+6.20113d
2009-08-08 08:34:00 PDT,+7215.98-0.000574399d,+5.41015-0.703883j,+39368.6+7.41221d
2009-08-08 08:35:00 PDT,+7215.95-0.0010498d,+9.98048-1.90417j,+73317.7+10.8006d
2009-08-08 08:36:00 PDT,+7215.95-0.00105001d,+9.98246-1.9047j,+73332.5+10.8014d
2009-08-08 08:37:00 PDT,+7215.97-0.000668394d,+6.31499-0.94923j,+46080.7+8.54767d
2009-08-08 08:38:00 PDT,+7215.97-0.000668473d,+6.31575-0.949431j,+46086.3+8.54846d
2009-08-08 08:39:00 PDT,+7215.97-0.000695122d,+6.57173-1.0153j,+47984+8.78177d
2009-08-08 08:40:00 PDT,+7215.97-0.00069521d,+6.57257-1.01552j,+47990.3+8.78257d
2009-08-08 08:41:00 PDT,+7215.97-0.00074996d,+7.09846-1.15065j,+51890.8+9.20669d
2009-08-08 08:42:00 PDT,+7215.97-0.000736165d,+6.96584-1.11579j,+50906+9.09965d
2009-08-08 08:43:00 PDT,+7215.97-0.000736266d,+6.9668-1.11605j,+50913.2+9.10045d
2009-08-08 08:44:00 PDT,+7215.95-0.00114986d,+10.9435-2.16376j,+80496.3+11.1832d
2009-08-08 08:45:00 PDT,+7215.96-0.000997132d,+9.47452-1.77367j,+69555.4+10.6023d
